id;type;attributes.name;attributes.symbol;attributes.serie;attributes.start_date;attributes.end_date;attributes.previous_asset_id;attributes.conceptual_asset_id;attributes.last_day.book_value;attributes.last_day.net_asset_value;attributes.last_day.total_assets;attributes.last_day.total_net_assets;attributes.last_day.institutional_investors;attributes.last_day.shareholders;attributes.last_day.date;conceptual_asset_id;conceptual_asset_name;conceptual_asset_symbol;attributes.last_day.fixed_management_fee;attributes.last_day.iva_exclusive_expenses;attributes.last_day.iva_inclusive_expenses;attributes.last_day.purchase_fee;attributes.last_day.redemption_fee;attributes.last_day.variable_management_fee;attributes.last_day.fixed_fee;attributes.last_day.new_shares;attributes.last_day.outstanding_shares;attributes.last_day.redeemed_shares;attributes.last_day.close_price;attributes.last_day.adjusted_close_price;attributes.last_day.high_price;attributes.last_day.low_price;attributes.last_day.open_price;attributes.last_day.volume;attributes.last_day.dividend;attributes.last_day.split;attributes.last_day.dividend_distribution_factor;attributes.last_day.rate;attributes.last_day.dirty_price;attributes.last_day.price_as_percentage_of_par_value;attributes.last_day.duration;attributes.last_day.yield_to_maturity;attributes.last_day.variable_fee
12109;real_asset;FONDO MUTUO SECURITY MID TERM GLOBAL;FFMM-ADMINISTRADORA-9712-A;A;2019-01-24;;;2026,0;;1142,5;49425833,54;24457837,0;0,0;359,0;2024-08-20;2026;FONDO MUTUO SECURITY MID TERM GLOBAL;FFMM-ADMINISTRADORA-9712;660,06;41,65;0,0;0,0;0,0;0,0;2,732325471305156e-05;271,7005;21407,3451;8,7746;;;;;;;;;;;;;;;
12111;real_asset;FONDO MUTUO SECURITY MID TERM GLOBAL;FFMM-ADMINISTRADORA-9712-FO;FO;2019-09-17;;;2026,0;;1113,98;49425833,54;16927549,58;0,0;6,0;2024-08-20;2026;FONDO MUTUO SECURITY MID TERM GLOBAL;FFMM-ADMINISTRADORA-9712;323,76;29,18;0,0;0,0;0,0;0,0;1,912621779483809e-05;0,0;15195,5334;0,0;;;;;;;;;;;;;;;
12112;real_asset;FONDO MUTUO SECURITY MID TERM GLOBAL;FFMM-ADMINISTRADORA-9712-GP;GP;2019-01-24;;;2026,0;;1163,6;49425833,54;2436606,71;0,0;7,0;2024-08-20;2026;FONDO MUTUO SECURITY MID TERM GLOBAL;FFMM-ADMINISTRADORA-9712;53,26;4,2;0,0;0,0;0,0;0,0;2,185826698310291e-05;0,0;2094,0216;0,0;;;;;;;;;;;;;;;
12110;real_asset;FONDO MUTUO SECURITY MID TERM GLOBAL;FFMM-ADMINISTRADORA-9712-B;B;2019-01-25;;;2026,0;;1155,72;49425833,54;3054626,3;0,0;58,0;2024-08-20;2026;FONDO MUTUO SECURITY MID TERM GLOBAL;FFMM-ADMINISTRADORA-9712;75,12;5,27;0,0;0,0;0,0;0,0;2,459220625449339e-05;0,0;2643,0441;0,0;;;;;;;;;;;;;;;
11657;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-FONDO;FONDO;;2021-07-17;;1961,0;;1000,0;24057059716,0;0,0;0,0;0,0;2019-04-21;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
11650;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-E;E;2007-12-21;2018-08-25;;1961,0;;1164,0094;12320668629,0;2068576271,0;0,0;202,0;2018-08-25;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;134891,0;0,0;0,0;0,0;0,0;0,0;6,520958491648481e-05;0,0;1777113,0686;0,0;;;;;;;;;;;;;;;
11646;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-D;D;2007-12-21;2015-03-08;;1961,0;;1303,3309;6867921627,0;549645692,0;0,0;183,0;2015-03-08;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;22589,0;0,0;0,0;0,0;0,0;0,0;4,1097383876157e-05;0,0;421723,811;0,0;;;;;;;;;;;;;;;
11647;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-A;A;2007-12-21;2018-08-25;;1961,0;;1096,2084;12320668629,0;2313254805,0;0,0;760,0;2018-08-25;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;348625,0;0,0;0,0;0,0;0,0;0,0;0,0001507075654815294;0,0;2110232,7467;0,0;;;;;;;;;;;;;;;
11648;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-B;B;2007-12-21;2018-08-25;;1961,0;;1105,5398;12320668629,0;663098186,0;0,0;31,0;2018-08-25;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;90848,0;0,0;0,0;0,0;0,0;0,0;0,000137005351421667;0,0;599795,8439;0,0;;;;;;;;;;;;;;;
11649;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-C;C;2007-12-21;2018-08-25;;1961,0;;1257,7126;12320668629,0;1148941735,0;0,0;20,0;2018-08-25;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;141668,0;0,0;0,0;0,0;0,0;0,0;0,0001233030324205257;0,0;913516,9179;0,0;;;;;;;;;;;;;;;
11651;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-F;F;2015-03-10;2018-08-25;;1961,0;;1111,4557;12320668629,0;5416573320,0;0,0;316,0;2018-08-25;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;667879,0;0,0;0,0;0,0;0,0;0,0;0,0001233028633682374;0,0;4873404,4508;0,0;;;;;;;;;;;;;;;
11656;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-FAMILIA;FAMILIA;2018-08-26;2021-07-17;11651,0;1961,0;;717,3899;12925542503,0;1185658552,0;0,0;290,0;2021-07-17;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;145870,0;0,0;0,0;0,0;0,0;0,0;0,0001230286744475824;0,0;1652739,308;0,0;;;;;;;;;;;;;;;
11658;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-PREMIUM;PREMIUM;2018-08-26;2021-07-17;;1961,0;;713,5733;12925542503,0;1072287717,0;0,0;50,0;2021-07-17;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;131922,0;0,0;0,0;0,0;0,0;0,0;0,0001230285471972818;0,0;1502701,5498;0,0;;;;;;;;;;;;;;;
11653;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-APV;APV;2015-03-09;2021-07-17;11646,0;1961,0;;985,3243;12925542503,0;1852693124,0;0,0;841,0;2021-07-17;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;75634,0;0,0;0,0;0,0;0,0;0,0;4,082381427351808e-05;0,0;1880287,7133;0,0;;;;;;;;;;;;;;;
11654;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-CLASICA;CLASICA;2018-08-26;2021-07-17;11647,0;1961,0;;687,3662;12925542503,0;7187019224,0;0,0;4522,0;2021-07-17;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;1081169,0;0,0;0,0;0,0;0,0;0,0;0,0001504335756316881;0,0;10455881,114;0,0;;;;;;;;;;;;;;;
11659;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-WEB;WEB;2019-04-23;2021-07-17;;1961,0;;711,5233;12925542503,0;49196924,0;0,0;15,0;2021-07-17;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;3855,0;0,0;0,0;0,0;0,0;0,0;7,8358557539085e-05;0,0;69143,0924;0,0;;;;;;;;;;;;;;;
11652;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-AHORRO;AHORRO;2018-08-29;2021-07-17;;1961,0;;672,4211;12925542503,0;270066578,0;0,0;370,0;2021-07-17;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;21163,0;0,0;0,0;0,0;0,0;0,0;7,8362158534108e-05;0,0;401633,1077;0,0;;;;;;;;;;;;;;;
11655;real_asset;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529-CONVENIOS;CONVENIOS;2018-08-26;2021-07-17;11650,0;1961,0;;798,8421;12925542503,0;1293649329,0;0,0;193,0;2021-07-17;1961;FONDO MUTUO SCOTIA ACCIONES NACIONALES;FFMM-SCOTIA-8529;84004,0;0,0;0,0;0,0;0,0;0,0;6,49356808811053e-05;0,0;1619405,4981;0,0;;;;;;;;;;;;;;;
9606;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-EX;EX;;2016-03-26;;1760,0;;;;;;;;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;;;;;;;;;;;;;;;;;;;;;;;;;
9604;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-I;I;2007-11-09;2011-05-08;;1760,0;;1000,0;9517411309,0;0,0;0,0;0,0;2011-05-08;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
9607;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-G-APV;G-APV;2013-04-27;2016-03-26;;1760,0;;1000,0;41696517392,0;0,0;0,0;0,0;2016-03-26;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
9605;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-APV-A;APV-A;2011-05-09;2013-04-26;;1760,0;;1219,4173;13700753421,0;7869772922,0;1,0;65,0;2013-04-26;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;377361,0;20555,0;0,0;0,0;0,0;0,0;4,794754398674877e-05;131,2103;6453716,0425;553,9473;;;;;;;;;;;;;;;
9611;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-P;P;2011-05-09;2021-09-03;9599,0;1760,0;;1554,1412;40764041207,0;0,0;0,0;0,0;2021-09-06;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
9601;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-C;C;2004-06-01;2011-05-08;;1760,0;;1056,484;9517411309,0;1924103446,0;1,0;464,0;2011-05-08;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;180682,0;7118,0;0,0;0,0;0,0;0,0;9,390451452302179e-05;0,0;1821232,9505;0,0;;;;;;;;;;;;;;;
9603;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-E;E;2004-06-01;2011-05-08;;1760,0;;1170,2114;9517411309,0;4277096910,0;1,0;62,0;2011-05-08;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;205076,0;15822,0;0,0;0,0;0,0;0,0;4,794747565752049e-05;0,0;3654978,0183;0,0;;;;;;;;;;;;;;;
9602;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-D;D;2004-06-01;2011-05-08;;1760,0;;1105,9815;9517411309,0;291864197,0;1,0;1,0;2011-05-08;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;21887,0;1080,0;0,0;0,0;0,0;0,0;7,499035576138767e-05;0,0;263896,1012;0,0;;;;;;;;;;;;;;;
9600;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-B;B;2004-06-01;2011-05-08;;1760,0;;1126,8668;9517411309,0;128597506,0;0,0;3,0;2011-05-08;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;8386,0;476,0;0,0;0,0;0,0;0,0;6,521121757329306e-05;0,0;114119,5283;0,0;;;;;;;;;;;;;;;
9610;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-LV;LV;2017-07-06;2021-09-03;;1760,0;;1025,5946;40764041207,0;0,0;0,0;0,0;2021-09-06;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
9608;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-APV;APV;2013-04-27;2021-09-03;9605,0;1760,0;;1880,7529;40764041207,0;0,0;0,0;0,0;2021-09-06;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
9609;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-F;F;2011-05-09;2021-09-03;;1760,0;;1464,2147;40764041207,0;0,0;0,0;0,0;2021-09-06;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
9599;real_asset;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302-A;A;2011-05-09;2021-09-03;9601,0;1760,0;;1454,7219;40764041207,0;0,0;0,0;0,0;2021-09-06;1760;FONDO MUTUO CONSORCIO BALANCEADO MODERADO;FFMM-LARRAINVIAL-8302;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
15369;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-N;N;;;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
15370;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-P;P;;;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
9828;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-CUI;CUI;2018-10-27;;;1798,0;;934,5513;12645161061,0;2695153068,0;1,0;1,0;2024-08-20;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;262916,0;30195,0;0,0;0,0;0,0;0,0;9,755141669749497e-05;0,0;2883900,4877;0,0;;;;;;;;;;;;;;;
16895;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-ADC;ADC;;;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
16896;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-CUI PREFER;CUI PREFER;;;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
19181;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-COL-Z APV/APVC;COL-Z APV/APVC;2023-08-14;;;1798,0;;1029,1075;12645161061,0;2485053,0;0,0;4,0;2024-08-20;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;0,0;28,0;0,0;0,0;0,0;0,0;;0,0;2414,7652;0,0;;;;;;;;;;;;;;;
9826;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-A;A;2012-03-28;;;1798,0;;918,3565;12645161061,0;4373262569,0;2,0;446,0;2024-08-20;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;426616,0;48995,0;0,0;0,0;0,0;0,0;9,755141482911615e-05;21,778;4762053,3382;0,0;;;;;;;;;;;;;;;
16897;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-PRE-APV;PRE-APV;;;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
9831;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-EXT;EXT;;;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
9832;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-H-APV/APVC;H-APV/APVC;;;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
9833;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-I-APV/APVC;I-APV/APVC;;;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
19139;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-COL-Z;COL-Z;2023-08-28;;;1798,0;;1059,0158;12645161061,0;729719,0;0,0;2,0;2024-08-20;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;0,0;8,0;0,0;0,0;0,0;0,0;;0,0;689,0539;0,0;;;;;;;;;;;;;;;
19140;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-COL-Z APV/;COL-Z APV/;;;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
9830;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-EA-AM;EA-AM;2019-03-29;2019-10-24;;1798,0;;1012,6695;5107447221,0;924192548,0;0,0;1,0;2019-10-24;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;0,0;0,0;0,0;0,0;0,0;0,0;;108,9674;912630,026;0,0;;;;;;;;;1,000119414;;;;;;
9824;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-S;S;;2017-09-07;;1798,0;;;;;;;;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;;;;;;;;;;;;;;;;;;;;;;;;;
9825;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-X;X;2012-03-28;2017-09-07;;1798,0;;1081,1076;6510257735,0;0,0;0,0;0,0;2017-09-07;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;39002,0582;;;;;;;;;;;;;;;
9823;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-B;B;2012-03-28;2017-09-07;;1798,0;;1072,345;6510257735,0;753011201,0;0,0;304,0;2017-09-07;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;69459,0;0,0;0,0;0,0;0,0;0,0;8,219866975424141e-05;0,0;702209,8027;85795,5918;;;;;;;;;;;;;;;
16899;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-W-APV;W-APV;2022-01-05;;;1798,0;;1371,9456;12645161061,0;2005946,0;0,0;4,0;2024-08-20;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;25,0;22,0;0,0;0,0;0,0;0,0;1,246294765661688e-05;0,0;1462,1177;0,0;;;;;;;;;;;;;;;
9829;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-D;D;2012-03-28;;;1798,0;;1179,0179;12645161061,0;626941529,0;0,0;2,0;2024-08-20;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;30782,0;7024,0;0,0;0,0;0,0;0,0;4,909867758975654e-05;0,0;531748,9691;0,0;;;;;;;;;;;;;;;
15371;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-Z;Z;2019-10-25;;9830,0;1798,0;;815,0187;12645161061,0;3270212032,0;3,0;3,0;2024-08-20;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;1064,0;36634,0;0,0;0,0;0,0;0,0;3,253611660615406e-07;0,0;4012438,26;0,0;;;;;;;;;;;;;;;
16898;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-W;W;2022-01-05;;;1798,0;;1350,1084;12645161061,0;130635,0;0,0;4,0;2024-08-20;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;4,0;1,0;0,0;0,0;0,0;0,0;3,061966548015463e-05;0,0;96,7589;0,0;;;;;;;;;;;;;;;
9827;real_asset;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918-B-APV/APVC;B-APV/APVC;2017-09-08;;9823,0;1798,0;;1011,3799;12645161061,0;1220495921,0;0,0;196,0;2024-08-20;1798;FONDO MUTUO ZURICH DIVIDENDO LOCAL;FFMM-ZURICH-8918;100050,0;13673,0;0,0;0,0;0,0;0,0;8,197487453954384e-05;0,0;1206763,0902;0,0;;;;;;;;;;;;;;;
10843;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-B;B;2018-04-25;;;1893,0;;1458,6207;128873318631,0;9456460684,0;0,0;894,0;2024-08-20;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;458480,5963;2707,4023;1463,6236;0,0;0,0;0,0;4,849550280723499e-05;1971,6414;6483152,669;342,7896;;;;;;;;;;;;;;;
17190;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-H;H;2022-04-30;;10844,0;1893,0;;1484,9615;128873318631,0;26444412654,0;0,0;365,0;2024-08-20;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;1065064,4448;7572,9251;4093,9288;0,0;0,0;0,0;4,02755946496281e-05;0,0;17808146,9814;0,0;;;;;;;;;;;;;;;
17189;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-GLB;GLB;2022-04-30;;10842,0;1893,0;;1336,9701;128873318631,0;2217495734,0;0,0;410,0;2024-08-20;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;198096,1117;633,1888;342,3022;0,0;0,0;0,0;8,95970971694031e-05;4884,1781;1658597,8508;0,0;;;;;;;;;;;;;;;
16430;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-I2;I2;;;;1893,0;;;;;;;;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;;;;;;;;;;;;;;;;;;;;;;;;;
10851;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-O;O;;;;1893,0;;;;;;;;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;;;;;;;;;;;;;;;;;;;;;;;;;
10846;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-I;I;;2021-06-03;;1893,0;;;;;;;;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;;;;;;;;;;;;;;;;;;;;;;;;;
10852;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-PLAN1;PLAN1;2018-11-21;2022-04-29;;1893,0;;1247,2928;161677991945,0;938408440,0;0,0;14,0;2022-04-29;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;37794,9576;601,4499;100,4825;0,0;0,0;0,0;4,027559428173941e-05;223435,7111;752356,1747;223435,7111;;;;;;;;;;;;;;;
10847;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-K;K;2018-09-10;;;1893,0;;1498,2949;128873318631,0;8834119020,0;0,0;49,0;2024-08-20;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;186367,5424;2529,7911;1367,6069;0,0;0,0;0,0;2,10963359196399e-05;0,0;5896114,9905;0,0;;;;;;;;;;;;;;;
10855;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-PLAN4;PLAN4;2018-04-13;2022-04-29;;1893,0;;1262,5456;161677991945,0;2489433069,0;0,0;149,0;2022-04-29;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;69569,6638;1595,5216;266,5591;0,0;0,0;0,0;2,794598684589098e-05;581151,0568;1971756,9559;581151,0568;;;;;;;;;;;;;;;
10844;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-C;C;2018-04-24;2022-04-29;;1893,0;;1239,6192;161677991945,0;36189394676,0;1,0;280,0;2022-04-29;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;1457912,9564;23200,4932;3876,0382;0,0;0,0;0,0;4,027559535011137e-05;0,0;29193961,0777;7281,5275;;;;;;;;;;;;;;;
10854;real_asset;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594-PLAN3;PLAN3;2018-06-04;2022-04-29;;1893,0;;1236,3575;161677991945,0;1699127953,0;0,0;119,0;2022-04-29;1893;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;FFMM-PRINCIPAL-9594;54466,9429;1089,0055;181,937;0,0;0,0;0,0;3,205582181367361e-05;285748,7034;1374301,4887;285748,7034;;;;;;;;;;;;;;;
